,DepDelayMinutes,ArrDelayMinutes,AirTime,ActualElapsedTime,Distance,Scor_Dimensiune_Zbor,Scor_Intarzieri
47003,0.0,5.0,325.0,342.0,2267.0,3.048138008948231,-0.4470324037661819
47004,0.0,0.0,239.0,266.0,1773.0,1.802068438295445,-0.4623175877157728
47005,0.0,9.0,100.0,142.0,659.0,-0.17504825944193692,-0.21522147789255136
47006,0.0,0.0,81.0,98.0,456.0,-0.4397920621719872,-0.2464475123944003
47007,2.0,9.0,187.0,215.0,1489.0,1.1107393873083335,-0.21122651865960573
47008,0.0,0.0,120.0,145.0,1009.0,0.13380454747344925,-0.2831900654101018
47009,0.0,0.0,68.0,95.0,431.0,-0.6364619735488753,-0.2688558167242983
47010,0.0,0.0,123.0,155.0,920.0,0.1449108866299854,-0.34586704857740735
47011,0.0,0.0,317.0,334.0,2239.0,2.9157930602427764,-0.5272748125048301
47012,0.0,0.0,89.0,109.0,726.0,-0.3027975859828827,-0.22980050734674412
47013,3.0,1.0,79.0,103.0,551.0,-0.47410200309020295,-0.24040604164942952
47014,0.0,0.0,157.0,174.0,1167.0,0.6603613327553868,-0.30951271925703855
47015,27.0,13.0,32.0,60.0,157.0,-1.1862619987339877,0.010933991249017944
47016,0.0,0.0,98.0,110.0,729.0,-0.16628505779572714,-0.21149289066213584
47017,0.0,13.0,74.0,123.0,406.0,-0.5498272656581843,-0.15536570480457135
47018,0.0,0.0,111.0,127.0,764.0,0.0006129086220351401,-0.2606191446777857
47019,0.0,0.0,55.0,71.0,362.0,-0.7926160705928975,-0.18976397746784596
47020,62.0,52.0,36.0,55.0,197.0,-1.050941542556586,0.7962555960425246
47021,99.0,78.0,97.0,123.0,666.0,-0.20854839192519845,1.1785603422833781
47022,17.0,4.0,337.0,392.0,2704.0,3.1185705100175087,-0.6156845868454929
47023,0.0,0.0,189.0,206.0,1375.0,1.1105335589467518,-0.35434551173985956
47024,0.0,0.0,54.0,70.0,352.0,-0.807183861656908,-0.1890631571428233
47025,10.0,4.0,54.0,79.0,383.0,-0.8397154649449254,-0.1559647234431951
47026,0.0,0.0,192.0,226.0,1389.0,1.114065608275376,-0.4489415802852522
47027,0.0,0.0,61.0,76.0,388.0,-0.7078369932814916,-0.1955183752314739
47028,0.0,32.0,73.0,134.0,468.0,-0.4925809011101858,0.16246683222560176
47029,0.0,0.0,183.0,201.0,1345.0,1.0251831570690253,-0.34939134762202084
47030,0.0,0.0,49.0,68.0,247.0,-0.8945642989870647,-0.21231979867445822
47031,0.0,0.0,106.0,124.0,776.0,-0.06782769540218365,-0.2552164418943721
47032,0.0,2.0,128.0,152.0,956.0,0.24287085971866068,-0.2716510830634212
47033,125.0,121.0,164.0,194.0,1182.0,0.8440964498787479,1.900189399155501
47034,1.0,0.0,44.0,64.0,305.0,-0.957754674022716,-0.19274513803486032
47035,13.0,19.0,74.0,101.0,407.0,-0.5189113651938876,0.0722098777541423
47036,9.0,0.0,18.0,33.0,73.0,-1.349763767138882,-0.14492553715402162
47037,0.0,0.0,65.0,91.0,396.0,-0.6786509127077414,-0.2625011376307511
47038,94.0,82.0,87.0,98.0,580.0,-0.2824709824968437,1.3455748191474066
47039,67.0,83.0,105.0,144.0,680.0,0.006380238650140179,1.1967829568528712
47040,0.0,0.0,125.0,139.0,1061.0,0.23144365222839036,-0.22851643827944698
47041,37.0,30.0,241.0,263.0,2158.0,1.9025614223269662,0.20259684298960415
47042,0.0,0.0,29.0,50.0,152.0,-1.1753800298834967,-0.18780227932347154
47044,0.0,2.0,215.0,240.0,1526.0,1.4651907500724786,-0.3978924849502936
47045,3.0,0.0,79.0,102.0,588.0,-0.4712346290217802,-0.24700177199698184
47046,0.0,46.0,142.0,192.0,813.0,0.5528779763686338,0.37237331423804515
47047,157.0,187.0,110.0,184.0,1014.0,0.20558986613027144,3.042807837448172
47048,19.0,22.0,200.0,223.0,1448.0,1.286910991971881,0.01715553516100875
47049,12.0,18.0,132.0,163.0,1027.0,0.3217220285717373,-0.000412567842853796
47050,5.0,26.0,126.0,185.0,1121.0,0.2559186613862962,0.04351695324741037
47051,9.0,7.0,45.0,61.0,261.0,-0.9378523763834824,-0.050752173616303124
47052,0.0,0.0,95.0,130.0,719.0,-0.2583893722006796,-0.32619699549958475
47053,6.0,0.0,57.0,75.0,337.0,-0.7956566289092133,-0.21237270246109052
47054,1.0,0.0,67.0,90.0,445.0,-0.642236051515882,-0.24262679306778434
47055,0.0,0.0,59.0,79.0,399.0,-0.7436877587258608,-0.21417747470514154
47056,0.0,0.0,44.0,61.0,286.0,-0.9502341032243561,-0.1805054780791049
47057,0.0,0.0,71.0,91.0,447.0,-0.5791581081515019,-0.236991524229618
47058,0.0,0.0,103.0,131.0,731.0,-0.1359594331285788,-0.3086399588481712
47059,0.0,0.0,85.0,106.0,628.0,-0.3715815461916368,-0.243853124086312
47060,0.0,7.0,79.0,105.0,516.0,-0.4450366852654458,-0.1415609781822905
47061,18.0,0.0,112.0,146.0,828.0,-0.08109571278112049,-0.35016030037745804
47062,10.0,61.0,24.0,107.0,67.0,-1.1434725291792536,0.654486261101418
47063,0.0,0.0,107.0,123.0,802.0,-0.04651742659075911,-0.2422113072848066
47064,0.0,0.0,42.0,60.0,172.0,-0.9950244024019727,-0.20316183828082035
47065,0.0,0.0,74.0,92.0,533.0,-0.5229990115488522,-0.2173856938122062
47066,0.0,0.0,131.0,150.0,966.0,0.28556862296220686,-0.2899929648824913
47067,20.0,4.0,85.0,100.0,581.0,-0.4173110650587418,-0.15040398630490207
47068,0.0,0.0,33.0,53.0,174.0,-1.1174512364348306,-0.18895410185389763
47069,0.0,0.0,167.0,184.0,1299.0,0.810609839926055,-0.31011905334095186
47070,172.0,159.0,151.0,191.0,1113.0,0.6509048654307918,2.5871815465339805
47071,0.0,0.0,122.0,136.0,979.0,0.18031305967419364,-0.23681701469963803
47072,0.0,5.0,73.0,98.0,480.0,-0.5360788303327347,-0.16580294767533915
47073,17.0,0.0,58.0,84.0,335.0,-0.8396660553897101,-0.26060993683637973
47074,16.0,11.0,125.0,143.0,1045.0,0.21457214977808978,-0.04550482228817893
47075,0.0,0.0,91.0,111.0,588.0,-0.29622932422451753,-0.26281137700546087
47076,23.0,20.0,89.0,109.0,529.0,-0.31963360775123506,0.1092815178740402
47077,0.0,0.0,58.0,85.0,286.0,-0.7885672855600849,-0.2708502419891998
47078,0.0,0.0,307.0,333.0,2279.0,2.770054201754289,-0.5395310232334251
47079,0.0,0.0,90.0,114.0,549.0,-0.3238535773586158,-0.28892229131527264
47080,5.0,10.0,70.0,90.0,349.0,-0.5775783268894059,-0.06280802287431349
47081,18.0,21.0,44.0,70.0,258.0,-0.9406000354982437,0.16578042507218
47082,957.0,958.0,310.0,342.0,2446.0,3.874787406956638,17.62508437203273
47083,0.0,9.0,76.0,116.0,589.0,-0.49593677142743986,-0.15388683979453735
47084,0.0,0.0,90.0,134.0,511.0,-0.3738529555599838,-0.4015747144645849
47085,9.0,0.0,78.0,99.0,620.0,-0.49663789224839405,-0.2290929135163814
47086,0.0,0.0,269.0,305.0,2248.0,2.2440403123226824,-0.4956045670446188
47087,0.0,0.0,69.0,88.0,372.0,-0.6139208133253621,-0.24134058603345773
47088,0.0,0.0,47.0,71.0,290.0,-0.9258444679008706,-0.22457702898181262
47089,0.0,0.0,85.0,120.0,605.0,-0.40606691882290613,-0.3219896100096204
47090,8.0,3.0,58.0,82.0,391.0,-0.7813350888591208,-0.1786012869884875
47091,49.0,30.0,125.0,157.0,971.0,0.14397220148622236,0.22256645087271704
47092,37.0,30.0,274.0,302.0,1931.0,2.2903700431328002,0.036522176033422726
47093,47.0,62.0,161.0,189.0,1008.0,0.7869607397102895,0.7703074273676684
47094,63.0,96.0,45.0,109.0,212.0,-0.829956302123446,1.3853153119654338
47095,0.0,0.0,219.0,239.0,1373.0,1.4977465168866781,-0.45154529227476714
47096,22.0,11.0,54.0,74.0,391.0,-0.837491210911403,0.0032522360014057786
47097,0.0,2.0,108.0,132.0,802.0,-0.04191472904886496,-0.24843198963639299
47098,9.0,9.0,121.0,140.0,890.0,0.15319503153333897,-0.10747889725113097
47099,113.0,99.0,81.0,104.0,581.0,-0.37634992368697623,1.6208284661071117
47100,0.0,0.0,78.0,104.0,554.0,-0.4852703569113618,-0.26601016633552144
47101,0.0,0.0,117.0,140.0,869.0,0.07884692818973917,-0.2925890093428039
47103,38.0,46.0,363.0,386.0,2584.0,3.634982309293114,0.26072106317495464
47104,0.0,7.0,61.0,97.0,350.0,-0.7275431858461757,-0.17867049632877846
47105,0.0,0.0,60.0,77.0,374.0,-0.7274332883939549,-0.20612280890367193
47106,0.0,0.0,39.0,73.0,240.0,-1.0603877595762135,-0.26549381579537046
47107,0.0,0.0,254.0,274.0,1979.0,2.044183976371552,-0.42485905032005405
47108,0.0,0.0,76.0,96.0,456.0,-0.5121752296362334,-0.24869802072407002
47109,2.0,0.0,160.0,185.0,1246.0,0.6861375274259467,-0.3443988779691288
47110,0.0,0.0,123.0,153.0,783.0,0.1298001997156442,-0.3627700305942542
47111,0.0,0.0,345.0,373.0,2777.0,3.3360271574110074,-0.5530603233849372
47112,108.0,137.0,185.0,274.0,1389.0,1.1527663461611526,1.8877953918613477
47113,0.0,18.0,122.0,175.0,929.0,0.16988392509353545,-0.10516060068220003
47114,56.0,45.0,288.0,309.0,2434.0,2.564033197238112,0.41947394659472
47115,16.0,0.0,131.0,157.0,944.0,0.21004871741704817,-0.3356936491020482
47116,0.0,0.0,137.0,160.0,1123.0,0.3779156311152747,-0.29580226162510337
47117,0.0,0.0,41.0,78.0,199.0,-1.0466506463077776,-0.2948565500708476
47118,0.0,0.0,89.0,113.0,728.0,-0.31142628266398736,-0.25041043122671264
47119,0.0,0.0,121.0,148.0,836.0,0.11777706014616908,-0.33100659538140964
47121,72.0,75.0,50.0,82.0,199.0,-0.8243035025287214,1.1304802661439157
47122,24.0,28.0,54.0,71.0,292.0,-0.773061456746179,0.32589433499895804
47123,0.0,0.0,84.0,108.0,585.0,-0.3975485341509892,-0.2655117618661971
47124,0.0,0.0,30.0,52.0,119.0,-1.1691825676484968,-0.20235812151644336
47125,8.0,14.0,54.0,81.0,311.0,-0.8008996209793865,0.012196546541558207
47126,34.0,29.0,179.0,198.0,1235.0,0.9687661215671857,0.18278685099112954
47127,0.0,4.0,121.0,154.0,861.0,0.126560171883703,-0.2805185891622515
47128,73.0,71.0,130.0,156.0,723.0,0.29293746105279705,0.9734287334035701
47129,0.0,0.0,93.0,115.0,761.0,-0.2496977569168736,-0.24410910105550265
47130,13.0,4.0,176.0,197.0,1192.0,0.8771200248436506,-0.30352848723625014
47131,2.0,0.0,107.0,120.0,696.0,-0.062068944905417665,-0.24822644686328504
47132,0.0,0.0,47.0,69.0,235.0,-0.9292430012056436,-0.22507522125998186
47133,45.0,39.0,146.0,167.0,1192.0,0.5319895278002502,0.4422140512118203
47134,1.0,14.0,215.0,249.0,1400.0,1.479339740231893,-0.2396508546583888
47135,1.0,19.0,108.0,153.0,787.0,-0.015424719511318276,-0.03476198904834038
47136,0.0,0.0,96.0,115.0,621.0,-0.22358990857026045,-0.2644639614494622
47137,11.0,0.0,160.0,184.0,1440.0,0.6841380192469024,-0.302884189187599
47138,0.0,0.0,55.0,76.0,295.0,-0.8133287057840953,-0.22943044191339307
47139,0.0,0.0,60.0,89.0,328.0,-0.7607465977994342,-0.2783556179388363
47140,0.0,0.0,37.0,67.0,224.0,-1.0800376581736497,-0.24228190079667294
47141,15.0,0.0,58.0,72.0,440.0,-0.7908285221006384,-0.1760072030336121
47142,0.0,35.0,233.0,284.0,1416.0,1.781363565965254,0.030173802955957056
47143,0.0,0.0,123.0,141.0,930.0,0.17753945442071345,-0.2703313220029137
47144,0.0,0.0,158.0,185.0,1235.0,0.6609274326203808,-0.35113525347527624
47145,0.0,0.0,32.0,55.0,224.0,-1.1301349282272337,-0.19200730736918506
47146,0.0,0.0,54.0,72.0,351.0,-0.8117838722806205,-0.19976823590570214
47147,0.0,10.0,48.0,82.0,283.0,-0.8895310245433121,-0.0886999265904205
47148,0.0,0.0,115.0,143.0,801.0,0.03171250256054231,-0.32705272332080726
47149,0.0,2.0,190.0,209.0,1670.0,1.1706429817011723,-0.27003390166020147
47151,0.0,0.0,276.0,311.0,2218.0,2.333960325353812,-0.5152636402887903
47152,0.0,0.0,155.0,178.0,985.0,0.5947155672449921,-0.3720356023157485
47153,0.0,0.0,44.0,64.0,224.0,-0.9657754032255209,-0.20866663011598396
47154,23.0,43.0,179.0,213.0,1199.0,1.0342734310268258,0.3694183517059105
47155,53.0,45.0,114.0,136.0,868.0,0.06250736078970393,0.5718240543030927
47156,0.0,0.0,282.0,299.0,2434.0,2.4837633451635623,-0.39371426689026556
47157,335.0,318.0,155.0,180.0,1190.0,0.9081778236824511,5.685213959721797
47158,26.0,21.0,79.0,100.0,573.0,-0.4529722356293148,0.15824630620545804
47159,0.0,0.0,104.0,132.0,748.0,-0.12039182407350761,-0.3079403702930628
47160,0.0,0.0,116.0,137.0,861.0,0.06902197889102131,-0.2809830518434552
47161,3.0,0.0,38.0,65.0,214.0,-1.0722865005135926,-0.23207607656181398
47162,0.0,0.0,81.0,105.0,545.0,-0.44268021875882174,-0.2654098850056021
47163,0.0,1.0,178.0,196.0,985.0,0.9127125157702491,-0.3886549517987491
47164,0.0,0.0,122.0,150.0,867.0,0.13311571544229547,-0.332758699241755
47165,0.0,11.0,136.0,176.0,954.0,0.35385730996408177,-0.2044489824923736
47166,37.0,10.0,109.0,130.0,748.0,-0.12393256934570746,-0.10265565589829925
47167,0.0,0.0,24.0,41.0,100.0,-1.2395902885224448,-0.16368825381838978
47168,116.0,115.0,67.0,91.0,507.0,-0.5094110261977381,1.9457480058479961
47169,5.0,0.0,96.0,120.0,764.0,-0.23205097035555383,-0.26353435572161216
47170,0.0,0.0,92.0,112.0,574.0,-0.28508948055842936,-0.2683135992052184
47171,2.0,0.0,46.0,56.0,296.0,-0.914023890855039,-0.14770661010582584
47172,0.0,21.0,117.0,172.0,912.0,0.11123912169681531,-0.04780838659030491
47173,7.0,0.0,53.0,67.0,337.0,-0.8428487818029697,-0.18084028324635196
47174,19.0,18.0,64.0,102.0,323.0,-0.7127559922226464,0.003691566431194485
47175,14.0,7.0,86.0,103.0,675.0,-0.3599731742597139,-0.08535427970269141
47176,0.0,0.0,140.0,154.0,1075.0,0.4305354829336544,-0.26623668711161785
47177,0.0,0.0,99.0,122.0,644.0,-0.18980071233355447,-0.28897687200752425
47178,0.0,12.0,103.0,136.0,783.0,-0.08392354753845858,-0.09349465136967947
47179,12.0,24.0,300.0,332.0,2520.0,2.768048721575602,-0.04531140508211117
47180,0.0,0.0,67.0,79.0,414.0,-0.6186007364879534,-0.1907677526436702
47181,28.0,8.0,42.0,55.0,247.0,-1.0353619862144094,-0.01582239146013974
47182,0.0,0.0,27.0,48.0,102.0,-1.2088005462589209,-0.19240239101684495
47183,16.0,1.0,80.0,99.0,641.0,-0.4830964844418364,-0.20252174837947665
47184,0.0,0.0,52.0,79.0,221.0,-0.8766881876520487,-0.26764561209630044
47185,60.0,63.0,158.0,185.0,1121.0,0.7244250649690025,0.8218390429028456
47186,15.0,12.0,24.0,43.0,110.0,-1.2400964406332398,0.054563542214863515
47187,0.0,0.0,113.0,130.0,825.0,0.033375977813774035,-0.2590709006342079
47188,0.0,0.0,178.0,194.0,1375.0,0.9682278725575132,-0.31937755272969304
47189,0.0,0.0,222.0,255.0,1652.0,1.548043177698294,-0.47211584108376536
47190,0.0,0.0,32.0,46.0,158.0,-1.1195044759019244,-0.15793857094326405
47191,2.0,1.0,184.0,206.0,1448.0,1.041668666716461,-0.3338128531307044
47192,0.0,0.0,117.0,133.0,888.0,0.09716084806722457,-0.25202032829529514
47193,6.0,0.0,90.0,105.0,601.0,-0.3176606099179546,-0.23294609781521158
47194,0.0,0.0,151.0,186.0,1089.0,0.5302690104836898,-0.4034540318758377
47195,0.0,5.0,44.0,92.0,245.0,-1.0019466224466569,-0.2552836796615442
47196,18.0,20.0,147.0,163.0,978.0,0.5332447197045628,0.0648525240565282
47197,2.0,0.0,34.0,72.0,155.0,-1.1542373503462013,-0.2905682777659886
47198,0.0,0.0,62.0,80.0,444.0,-0.6933847389279953,-0.20277403915706863
47199,2.0,0.0,78.0,91.0,546.0,-0.46453852594050854,-0.19989447983500808
47200,30.0,26.0,53.0,76.0,402.0,-0.8144445446802888,0.27888686467308554
47201,9.0,0.0,116.0,131.0,933.0,0.06074002014453594,-0.23761293837991565
47202,2.0,13.0,142.0,166.0,1080.0,0.4885430968413385,-0.07347556147411421
47203,0.0,0.0,78.0,99.0,515.0,-0.4796978227276546,-0.24754989350338685
47204,0.0,5.0,103.0,138.0,829.0,-0.11433226988565663,-0.22954979702225914
47205,0.0,18.0,259.0,306.0,2343.0,2.1853274095388975,-0.1608553540523273
47206,58.0,51.0,78.0,99.0,460.0,-0.45642758142872647,0.7067895066805268
47207,20.0,16.0,128.0,146.0,1020.0,0.25945527667801843,0.036508555856813917
47208,0.0,0.0,67.0,81.0,414.0,-0.6230579159700858,-0.2012727729951017
47209,0.0,0.0,104.0,125.0,726.0,-0.10793398100080631,-0.27557408411489276
47210,0.0,0.0,75.0,100.0,479.0,-0.5331725417334316,-0.2676578236998657
47211,8.0,8.0,69.0,100.0,408.0,-0.6267429719538822,-0.1454313053242566
47212,0.0,0.0,310.0,334.0,2405.0,2.831926544020143,-0.5119228563581218
47213,0.0,0.0,62.0,86.0,386.0,-0.7150404835860383,-0.2458924880753059
47214,12.0,28.0,52.0,92.0,316.0,-0.8045869135069987,0.21868968266450103
47215,0.0,0.0,53.0,74.0,304.0,-0.8383221848062933,-0.2222271073313764
47216,0.0,0.0,37.0,55.0,241.0,-1.0508664518739934,-0.17585078569347995
47217,24.0,12.0,50.0,58.0,304.0,-0.8781835805481747,0.07836681732666739
47218,6.0,0.0,143.0,176.0,997.0,0.3951783281636772,-0.39144258533823223
47219,1.0,0.0,54.0,78.0,286.0,-0.8379880281949076,-0.24457033295017702
47220,0.0,10.0,87.0,118.0,562.0,-0.3305556605390948,-0.12248087240980536
47221,0.0,0.0,157.0,175.0,1145.0,0.6549904578995583,-0.3191665144845947
47222,9.0,23.0,32.0,65.0,153.0,-1.0876419141212677,0.18147353062274568
47223,6.0,0.0,64.0,75.0,480.0,-0.667655289938329,-0.1659066094705867
47224,15.0,0.0,44.0,70.0,228.0,-1.0318045160833473,-0.243630046216089
47225,0.0,5.0,54.0,98.0,425.0,-0.835927861515879,-0.22527716929312458
47226,7.0,0.0,103.0,123.0,717.0,-0.14497050403845368,-0.2714033699254535
47227,0.0,0.0,143.0,165.0,1055.0,0.4492685811181512,-0.32036215006477636
47228,5.0,0.0,170.0,185.0,1299.0,0.8367424920268992,-0.30913444253854017
47229,59.0,58.0,176.0,199.0,1399.0,0.9898758686699538,0.7538712725891537
47230,0.0,0.0,149.0,183.0,867.0,0.47451012749755506,-0.43721168016242873
47232,1.0,0.0,92.0,122.0,746.0,-0.2863570148824977,-0.2867118934395492
47233,3.0,3.0,53.0,83.0,352.0,-0.8482314737422729,-0.20299540766121552
47234,0.0,0.0,140.0,158.0,1035.0,0.4159078783061855,-0.29524906427237246
47235,0.0,0.0,49.0,61.0,319.0,-0.8686803286058341,-0.16114802182024315
47236,12.0,0.0,103.0,142.0,862.0,-0.18434615991551384,-0.34360878983472953
47237,14.0,7.0,123.0,141.0,859.0,0.15023991303371018,-0.1537480064334406
47238,0.0,0.0,37.0,58.0,157.0,-1.0695500369899205,-0.20841322278219934
47239,19.0,6.0,64.0,82.0,395.0,-0.7136519701408411,-0.107858845392097
47240,0.0,0.0,62.0,81.0,441.0,-0.6960418220938017,-0.2086267245671262
47241,0.0,6.0,120.0,138.0,829.0,0.1515708776431378,-0.16693059775969743
47242,32.0,26.0,110.0,134.0,846.0,-0.011402954142215422,0.20791375763650735
47243,13.0,11.0,34.0,55.0,151.0,-1.1048515282092335,0.006562949083211191
47244,44.0,30.0,95.0,106.0,677.0,-0.22766119269630528,0.3565103210126444
47245,0.0,3.0,92.0,129.0,641.0,-0.2994679159373668,-0.28645115338496524
47246,4.0,0.0,166.0,184.0,1428.0,0.7994726147398787,-0.2879955809848986
47247,0.0,0.0,122.0,152.0,895.0,0.13265780792440585,-0.33766208407266246
47248,0.0,0.0,112.0,130.0,756.0,0.008152559655471429,-0.275426036760291
47249,33.0,24.0,77.0,102.0,554.0,-0.5017815947029823,0.194606495081794
47250,0.0,0.0,124.0,138.0,1099.0,0.22373175596022463,-0.21821281420495453
47251,19.0,9.0,134.0,160.0,1035.0,0.2936327216498803,-0.15318864899579282
47252,0.0,0.0,191.0,217.0,1316.0,1.108328173220349,-0.4188243584756825
47253,32.0,27.0,87.0,105.0,651.0,-0.32344555230164923,0.2818001323137956
47254,12.0,0.0,59.0,85.0,399.0,-0.7996424163544578,-0.24909140671271573
47255,0.0,0.0,16.0,42.0,66.0,-1.36961969219144,-0.19615159587307537
47256,0.0,0.0,47.0,62.0,296.0,-0.904930173381794,-0.17610408693168692
47257,1.0,0.0,42.0,58.0,224.0,-0.9866885968228584,-0.1825370197802365
47258,0.0,0.0,293.0,323.0,2475.0,2.60518203146479,-0.4835099531396825
